,date,negatives,positives,ratio,negatives (t-1),positives (t-1),ratio (t-1),negatives (t-2),positives (t-2),ratio (t-2),negatives (t-3),positives (t-3),ratio (t-3),negatives (t-4),positives (t-4),ratio (t-4),negatives (t-5),positives (t-5),ratio (t-5),negatives (t-6),positives (t-6),ratio (t-6),negatives (t-7),positives (t-7),ratio (t-7),label
275,2018-08-02,20.0,29.0,0.5918367346938775,6.0,12.0,0.6666666666666666,13.0,11.0,0.4583333333333333,16.0,12.0,0.42857142857142855,15.0,8.0,0.34782608695652173,17.0,9.0,0.34615384615384615,29.0,22.0,0.43137254901960786,33.0,33.0,0.5,0
276,2018-08-01,6.0,12.0,0.6666666666666666,13.0,11.0,0.4583333333333333,16.0,12.0,0.42857142857142855,15.0,8.0,0.34782608695652173,17.0,9.0,0.34615384615384615,29.0,22.0,0.43137254901960786,33.0,33.0,0.5,27.0,35.0,0.5645161290322581,0
277,2018-07-31,13.0,11.0,0.4583333333333333,16.0,12.0,0.42857142857142855,15.0,8.0,0.34782608695652173,17.0,9.0,0.34615384615384615,29.0,22.0,0.43137254901960786,33.0,33.0,0.5,27.0,35.0,0.5645161290322581,42.0,51.0,0.5483870967741935,0
278,2018-07-30,16.0,12.0,0.42857142857142855,15.0,8.0,0.34782608695652173,17.0,9.0,0.34615384615384615,29.0,22.0,0.43137254901960786,33.0,33.0,0.5,27.0,35.0,0.5645161290322581,42.0,51.0,0.5483870967741935,32.0,30.0,0.4838709677419355,0
279,2018-07-29,15.0,8.0,0.34782608695652173,17.0,9.0,0.34615384615384615,29.0,22.0,0.43137254901960786,33.0,33.0,0.5,27.0,35.0,0.5645161290322581,42.0,51.0,0.5483870967741935,32.0,30.0,0.4838709677419355,7.0,10.0,0.5882352941176471,0
280,2018-07-28,17.0,9.0,0.34615384615384615,29.0,22.0,0.43137254901960786,33.0,33.0,0.5,27.0,35.0,0.5645161290322581,42.0,51.0,0.5483870967741935,32.0,30.0,0.4838709677419355,7.0,10.0,0.5882352941176471,16.0,16.0,0.5,0
281,2018-07-27,29.0,22.0,0.43137254901960786,33.0,33.0,0.5,27.0,35.0,0.5645161290322581,42.0,51.0,0.5483870967741935,32.0,30.0,0.4838709677419355,7.0,10.0,0.5882352941176471,16.0,16.0,0.5,29.0,33.0,0.532258064516129,1
282,2018-07-26,33.0,33.0,0.5,27.0,35.0,0.5645161290322581,42.0,51.0,0.5483870967741935,32.0,30.0,0.4838709677419355,7.0,10.0,0.5882352941176471,16.0,16.0,0.5,29.0,33.0,0.532258064516129,8.0,17.0,0.68,1
283,2018-07-25,27.0,35.0,0.5645161290322581,42.0,51.0,0.5483870967741935,32.0,30.0,0.4838709677419355,7.0,10.0,0.5882352941176471,16.0,16.0,0.5,29.0,33.0,0.532258064516129,8.0,17.0,0.68,18.0,18.0,0.5,0
284,2018-07-24,42.0,51.0,0.5483870967741935,32.0,30.0,0.4838709677419355,7.0,10.0,0.5882352941176471,16.0,16.0,0.5,29.0,33.0,0.532258064516129,8.0,17.0,0.68,18.0,18.0,0.5,59.0,49.0,0.4537037037037037,0
285,2018-07-23,32.0,30.0,0.4838709677419355,7.0,10.0,0.5882352941176471,16.0,16.0,0.5,29.0,33.0,0.532258064516129,8.0,17.0,0.68,18.0,18.0,0.5,59.0,49.0,0.4537037037037037,25.0,15.0,0.375,1
286,2018-07-22,7.0,10.0,0.5882352941176471,16.0,16.0,0.5,29.0,33.0,0.532258064516129,8.0,17.0,0.68,18.0,18.0,0.5,59.0,49.0,0.4537037037037037,25.0,15.0,0.375,0.0,0.0,0.0,1
287,2018-07-21,16.0,16.0,0.5,29.0,33.0,0.532258064516129,8.0,17.0,0.68,18.0,18.0,0.5,59.0,49.0,0.4537037037037037,25.0,15.0,0.375,0.0,0.0,0.0,9.0,7.0,0.4375,0
288,2018-07-20,29.0,33.0,0.532258064516129,8.0,17.0,0.68,18.0,18.0,0.5,59.0,49.0,0.4537037037037037,25.0,15.0,0.375,0.0,0.0,0.0,9.0,7.0,0.4375,16.0,20.0,0.5555555555555556,1
289,2018-07-19,8.0,17.0,0.68,18.0,18.0,0.5,59.0,49.0,0.4537037037037037,25.0,15.0,0.375,0.0,0.0,0.0,9.0,7.0,0.4375,16.0,20.0,0.5555555555555556,30.0,33.0,0.5238095238095238,0
290,2018-07-18,18.0,18.0,0.5,59.0,49.0,0.4537037037037037,25.0,15.0,0.375,0.0,0.0,0.0,9.0,7.0,0.4375,16.0,20.0,0.5555555555555556,30.0,33.0,0.5238095238095238,25.0,26.0,0.5098039215686274,1
291,2018-07-17,59.0,49.0,0.4537037037037037,25.0,15.0,0.375,0.0,0.0,0.0,9.0,7.0,0.4375,16.0,20.0,0.5555555555555556,30.0,33.0,0.5238095238095238,25.0,26.0,0.5098039215686274,29.0,15.0,0.3409090909090909,1
292,2018-07-16,25.0,15.0,0.375,0.0,0.0,0.0,9.0,7.0,0.4375,16.0,20.0,0.5555555555555556,30.0,33.0,0.5238095238095238,25.0,26.0,0.5098039215686274,29.0,15.0,0.3409090909090909,1.0,1.0,0.5,1
293,2018-07-15,0.0,0.0,0.0,9.0,7.0,0.4375,16.0,20.0,0.5555555555555556,30.0,33.0,0.5238095238095238,25.0,26.0,0.5098039215686274,29.0,15.0,0.3409090909090909,1.0,1.0,0.5,7.0,6.0,0.46153846153846156,1
294,2018-07-14,9.0,7.0,0.4375,16.0,20.0,0.5555555555555556,30.0,33.0,0.5238095238095238,25.0,26.0,0.5098039215686274,29.0,15.0,0.3409090909090909,1.0,1.0,0.5,7.0,6.0,0.46153846153846156,34.0,37.0,0.5211267605633803,1
